station,date,time,prec,surfwet,glorad,metp,megrtp,mesotp10,mesotp30,meanrh,meanwd,meanwv,wd2,wv2,pres,netrad,heatflux
6069,09-06-2022,8,0.2,0,176,14.3,14.9,13.8,13.2,92.5,93.2,1.1,93.2,1.3,1000.1,115,4.2
6069,09-06-2022,9,0,0,94,14.5,14.9,13.9,13.2,92.5,98.4,1.2,98.4,1.6,1000.5,50.9,5.5
6069,09-06-2022,10,0.4,0,142.1,14.6,15,13.9,13.2,92.5,115.7,1.4,115.7,1.8,1001,92.3,6.7
6069,09-06-2022,11,0,0,222.9,14.9,15.6,14,13.2,92.5,132,3.2,132,2.6,1001.2,148.5,7.3
6069,09-06-2022,12,0,0,385.9,15.8,17.1,14,13.2,92.5,120.8,3.2,120.8,2.6,1001.5,262.8,8.4
6069,09-06-2022,13,0,0,465.7,16.9,18.8,14.1,13.2,88.2,154.9,2.7,154.9,2.4,1001.9,306.5,10.2
6069,09-06-2022,14,0,0,355.1,17.5,19,14.2,13.2,83.7,171.4,2.9,171.4,2.4,1002.1,218.4,12.9
6069,09-06-2022,15,0,0,505.6,18.2,20.7,14.4,13.3,81.3,182.1,2.2,182.1,2.1,1002.4,317.1,15
6069,09-06-2022,16,1.1,0,227.2,17.2,18.1,14.6,13.3,87.6,221.2,2.4,221.2,2.1,1002.9,143.2,17.1
6069,09-06-2022,17,0,0,137,16.9,17.4,14.8,13.3,91.1,252.7,1.4,252.7,1.9,1003.2,71.9,17.9
6069,09-06-2022,18,0,0,94.9,15.7,16.1,15,13.4,92.6,240.8,2.4,240.8,2.6,1004,45.9,17.2
6069,09-06-2022,19,0.1,0,15.9,14.7,14.8,15.1,13.5,93.6,246.2,2,246.2,2.3,1004.7,-4.3,15.6
6069,09-06-2022,20,1,0,5.8,14.4,14.3,15.1,13.5,93.6,250.3,1,250.3,1.8,1005.2,-11.2,13.5
6069,09-06-2022,21,0,0,0.7,13.4,13.3,15.1,13.6,93.6,284.4,3,284.4,3.1,1006,-14,11.6
6069,09-06-2022,22,0,0,0.1,12.8,12.6,15,13.7,93.6,277.8,3,277.8,2.9,1006.5,-14.3,9.8
6069,09-06-2022,23,0,0,0.1,12.6,12.3,14.9,13.7,93.5,262.9,2.8,262.9,2.5,1007.1,-15.4,8.2
6069,10-06-2022,0,0,0,0,12.4,12.1,14.9,13.7,93.5,260.6,2,260.6,2.2,1007.6,-16,6.8
6069,10-06-2022,1,0,0,0.2,12,11.7,14.8,13.7,92.7,272.3,1.2,272.3,2.1,1007.9,-20.9,5.7
6069,10-06-2022,2,0,0,0.1,11.6,11.4,14.6,13.7,92.3,273.6,2.6,273.6,2.4,1008.3,-18.9,4.8
6069,10-06-2022,3,0,0,0.4,11.5,11.4,14.6,13.7,93,265.5,1.3,265.5,1.6,1008.6,-17.9,3.8
6069,10-06-2022,4,0,0,8,11.7,11.6,14.5,13.7,93.8,245.2,0.5,245.2,1.2,1008.8,-11.3,3.1
6069,10-06-2022,5,0,0,40.2,12,12,14.4,13.7,93.8,243.6,1.1,243.6,1.8,1009.1,8.8,2.7
6069,10-06-2022,6,0,0,97.6,12.4,12.8,14.3,13.7,93.8,236.5,1,236.5,1.9,1009.4,47.2,2.6
6069,10-06-2022,7,0,0,177.1,13,13.8,14.2,13.6,92,231.8,2.2,231.8,2.2,1009.8,101.1,2.9
6069,10-06-2022,8,0,0,448.5,14.1,15.8,14.2,13.6,79.9,235.9,2.2,235.9,2.1,1010,264.3,3.8
6069,10-06-2022,9,0,0,628.7,15.7,18.6,14.2,13.6,73.8,237.2,2.9,237.2,2.6,1010.4,372.2,5.5
6069,10-06-2022,10,0,0,659.1,16.9,19.4,14.3,13.6,69.2,219.6,3.4,219.6,3,1010.5,408.9,8.6
6069,10-06-2022,11,0,0,582.4,17.5,19.6,14.5,13.6,67.9,215.6,3.8,215.6,3.3,1010.4,374.5,12.1
6069,10-06-2022,12,0,0,201.5,17.2,17.8,14.7,13.6,71.6,220,3.4,220,2.9,1010.2,108,14.6
6069,10-06-2022,13,0,0,205.4,16.1,16.5,14.9,13.6,86.8,219.5,3,219.5,2.7,1010.2,132.5,15
6069,10-06-2022,14,0,0,244.6,16.4,16.9,15,13.6,84,234.8,3,234.8,2.7,1010.1,149.2,14.1
6069,10-06-2022,15,0,0,340.5,17.8,18.9,15.1,13.7,75.7,218.7,3.4,218.7,3,1010,207.6,13.4
6069,10-06-2022,16,0,0,297.1,18.3,19,15.1,13.7,69.2,214.2,3.8,214.2,3.2,1009.8,167.4,13.8
6069,10-06-2022,17,0,0,180.4,17.8,18,15.2,13.8,72.8,215.1,4.2,215.1,3.5,1009.8,85.7,14.1
6069,10-06-2022,18,0,0,146.9,17.2,17.4,15.3,13.8,81,211,3.6,211,3.1,1009.7,43.5,13.5
6069,10-06-2022,19,0,0,56.8,16.5,16.3,15.3,13.9,86.2,213.5,2.8,213.5,2.4,1009.6,-1.8,12.6
6069,10-06-2022,20,0,0,10.9,15.8,15.5,15.3,13.9,91.3,208.2,2.4,208.2,2.3,1009.7,-28.2,11.4
6069,10-06-2022,21,0,0,1.1,15,14.5,15.3,14,92.6,224.4,2.2,224.4,2.3,1009.7,-59.2,10.1
6069,10-06-2022,22,0,0,0,14.2,13.6,15.2,14,93.6,211,0.9,211,1.5,1009.6,-50.4,8.6
6069,10-06-2022,23,0,0,0.1,13.5,12.6,15.2,14,93.5,205.6,0.4,205.6,1.2,1009.5,-52.1,7.2
6069,11-06-2022,0,0,0,0,13,12.4,15.1,14,93.5,230.3,0.9,230.3,1.9,1009.6,-71.5,5.8
6069,11-06-2022,1,0,0,0,11.7,10.8,15,14,93.5,214.8,0.6,214.8,1.7,1009.6,-76.2,4.6
6069,11-06-2022,2,0,0,0,10.8,9.8,14.9,14,93.5,205.4,0.2,205.4,1.4,1009.3,-41.9,3.3
6069,11-06-2022,3,0,0,3.3,10.8,10.2,14.7,14,93.5,197,0.4,197,1.6,1009,-26,1.9
6069,11-06-2022,4,0,0,27.5,10.6,10.1,14.6,14,93.5,190.8,0.5,190.8,1.7,1009,-0.6,1
6069,11-06-2022,5,0.1,0,92.5,11.2,11.4,14.5,14,93.5,209.5,0.5,209.5,2,1009.1,39.4,0.4
6069,11-06-2022,6,0,0,149.9,11.9,12.5,14.4,13.9,93.5,206.9,1.9,206.9,2.6,1009.2,82.4,0.6
6069,11-06-2022,7,0,0,289,13.1,14.2,14.3,13.9,93.5,200.1,2.1,200.1,3,1009.4,172.1,1.5
6069,11-06-2022,8,0,0,492.3,15,16.9,14.3,13.8,90.8,201.8,3.3,201.8,2.9,1009.4,267.6,3
6069,11-06-2022,9,0,0,655.9,17.5,19.8,14.3,13.8,77.3,200.9,4.2,200.9,3.5,1009.3,387.4,5.4
6069,11-06-2022,10,0,0,567.1,18.5,20,14.4,13.8,67,207.5,4.8,207.5,4,1009.3,346.3,8.8
6069,11-06-2022,11,0,0,722,19.5,21.4,14.6,13.8,62.4,206.6,4.6,206.6,3.9,1009.2,461,11.7
6069,11-06-2022,12,0,0,716,19.7,21.2,14.8,13.8,59.7,198.6,5.1,198.6,4.2,1009.1,451.8,14.6
6069,11-06-2022,13,0.5,0,594.9,19,20.2,15.1,13.8,67.5,212.2,5.8,212.2,4.8,1009,395.5,16.7
6069,11-06-2022,14,0,0,794.8,18.9,20.7,15.3,13.8,70.3,246.9,5.8,246.9,4.8,1009.5,497.9,18.2
6069,11-06-2022,15,0,0,635.6,19,20.6,15.5,13.9,55.6,265,5.8,265,4.5,1009.6,364.3,18.9
6069,11-06-2022,16,0,0,494.1,18.6,19.9,15.7,14,52.8,252.7,5.6,252.7,4.5,1009.7,251.3,18.8
6069,11-06-2022,17,0,0,356.4,17.7,18.6,15.9,14,56.3,247.6,5.8,247.6,4.7,1010,139,17.4
6069,11-06-2022,18,0,0,274.4,16.8,17.2,15.9,14.1,62.7,238.4,4.8,238.4,4,1010.2,71.5,15.2
6069,11-06-2022,19,0,0,138.6,15.8,15.9,15.9,14.2,68.7,247.3,4.7,247.3,3.8,1010.2,-28.5,12.7
6069,11-06-2022,20,0,0,48.4,14.3,13.9,15.9,14.3,79.9,234.9,4.2,234.9,3.4,1010.4,-73,10.3
6069,11-06-2022,21,0,0,2.8,13,12.1,15.7,14.3,89.3,236.5,3.3,236.5,2.8,1010.5,-88.5,7.9
6069,11-06-2022,22,0,0,0,12.2,11.3,15.6,14.3,92,233.3,2.5,233.3,2.2,1010.4,-84.4,5.8
6069,11-06-2022,23,0,0,0,11.3,10.2,15.4,14.3,94.6,200.4,2,200.4,1.6,1010.1,-80.8,3.9
6069,12-06-2022,0,0,0,0,10.7,10,15.3,14.3,94.9,200.6,2.5,200.6,2.1,1009.7,-48.3,2.5
6069,12-06-2022,1,0,0,0,10.6,9.9,15.1,14.3,94.7,199.4,2.9,199.4,2.3,1009.5,-33.6,1.2
6069,12-06-2022,2,0,0,0.2,10.6,10.1,14.9,14.3,94.7,196.4,2.3,196.4,2,1009.4,-22.4,0.3
6069,12-06-2022,3,0,0,2.6,11.2,10.8,14.8,14.3,94.7,193.5,2.3,193.5,2.4,1009.1,-20,-0.4
6069,12-06-2022,4,0.3,0,26.5,11.5,11.2,14.6,14.2,94.7,192.9,3.1,192.9,2.9,1008.9,2.7,-0.6
6069,12-06-2022,5,0,0,70.9,12.1,12.1,14.5,14.2,94.7,198.3,2.9,198.3,2.9,1008.8,34.3,-0.4
6069,12-06-2022,6,0,0,221,13.1,13.4,14.4,14.1,94.7,204.4,2.6,204.4,2.7,1008.8,128.2,0
6069,12-06-2022,7,0,0,314.5,14.3,15.2,14.4,14.1,91.4,216.2,3.9,216.2,3.3,1008.9,165,1.1
6069,12-06-2022,8,0,0,539.6,15.5,17.2,14.4,14,81.2,226.9,4.2,226.9,3.6,1009.1,306,2.7
6069,12-06-2022,9,0,0,456.5,16.5,18.2,14.4,14,71.4,233.8,4.1,233.8,3.5,1008.8,274.7,4.9
6069,12-06-2022,10,0.2,0,304.5,16,16.5,14.5,14,70.5,238.5,4.6,238.5,3.8,1008.4,187.1,7.2
6069,12-06-2022,11,0,0,484.6,16.4,17.4,14.6,13.9,66.1,254.8,5.2,254.8,4.1,1008.4,309.7,8
6069,12-06-2022,12,0,0,647.5,16.8,18.6,14.7,13.9,64.4,251.5,6.1,251.5,4.9,1008.2,428.5,8.7
6069,12-06-2022,13,0,0,546,16.5,18,14.8,13.9,65.2,263.2,5.8,263.2,4.6,1008,348.8,10.2
6069,12-06-2022,14,0,0,569.2,16.8,18.2,15,13.9,63.7,265.2,5.5,265.2,4.4,1007.7,345.4,11.1
6069,12-06-2022,15,0,0,523.8,16.9,18.5,15.1,14,58.9,256.5,6,256.5,4.6,1007.5,310.3,11.7
6069,12-06-2022,16,0,0,348.7,16.3,17.2,15.2,14,59.7,260.5,6.1,260.5,4.8,1007.3,175.6,12.2
6069,12-06-2022,17,0,0,188.8,15.2,15.5,15.3,14,65.9,262.8,5.7,262.8,4.5,1007.1,87.9,11.4
6069,12-06-2022,18,0,0,121.5,14.3,14.4,15.3,14.1,70.1,265.7,5.5,265.7,4.2,1007.1,42.7,9.7
6069,12-06-2022,19,0,0,49.3,13.6,13.4,15.3,14.1,77,265.4,4.5,265.4,3.4,1006.9,-4.5,7.9
6069,12-06-2022,20,0,0,16.1,13.1,12.7,15.2,14.2,81.2,253.4,4.3,253.4,3.3,1006.7,-35.9,6.2
6069,12-06-2022,21,0,0,0.6,12.5,12.1,15.1,14.2,86.6,253.7,4,253.7,3.2,1006.7,-41.3,4.6
6069,12-06-2022,22,0,0,0.1,11.6,11.1,15,14.2,88,267.6,4.2,267.6,3.3,1006.5,-67.7,3.2
6069,12-06-2022,23,0,0,0,10.4,9.5,14.9,14.2,92.9,245.3,2,245.3,2.2,1006.1,-87,2
6069,13-06-2022,0,0,0,0,9.6,8.6,14.7,14.1,93.2,231.3,1,231.3,2,1005.5,-89.2,0.6
6069,13-06-2022,1,0,0,0,9.3,8.5,14.6,14.1,93.7,233,1.8,233,2.3,1005.4,-76.5,-0.8
6069,13-06-2022,2,0,0,0.2,9.8,9.2,14.4,14.1,92.8,251.7,2.1,251.7,2.4,1005.2,-48.5,-1.8
6069,13-06-2022,3,0,0,3.4,9.2,8.5,14.3,14.1,93.7,249.7,2,249.7,2.2,1005,-83,-2.4
6069,13-06-2022,4,0,0,39.1,9.4,8.9,14.1,14,93.7,252.4,2,252.4,2.2,1004.9,-42.8,-2.8
6069,13-06-2022,5,0,0,165,10,10.1,14,13.9,93.7,248.6,1.8,248.6,2.2,1005.4,5.2,-3.2
6069,13-06-2022,6,0,0,328.3,11.3,12,13.9,13.9,91.7,261.2,3.1,261.2,2.7,1005.9,121.5,-2.9
6069,13-06-2022,7,0,0,431.3,12.8,14.6,13.8,13.8,81.7,286.1,3.8,286.1,3.1,1006.2,216.8,-1.9
6069,13-06-2022,8,0,0,411,13.2,14.6,13.8,13.8,74.8,279.5,4.4,279.5,3.4,1006.2,221.7,0
6069,13-06-2022,9,0,0,472.5,13.9,15.2,13.8,13.7,65.8,284,4.9,284,4,1006.3,270.8,1.8
6069,13-06-2022,10,0,0,695.5,14.4,16.2,13.9,13.7,63.2,297.2,5.9,297.2,4.7,1006.6,439.6,3.4
6069,13-06-2022,11,0,0,774.9,14.1,16.3,14,13.7,65.9,298.6,6.5,298.6,5.3,1007,512.9,5.3
6069,13-06-2022,12,0,0,718.4,14.5,16.3,14.1,13.6,60.6,294.4,6.6,294.4,5.4,1007.1,466.8,7.3
6069,13-06-2022,13,0,0,605.2,14.3,16,14.3,13.6,65.4,293.3,6.9,293.3,5.5,1007.2,383.5,8.5
6069,13-06-2022,14,0.1,0,522.9,14.1,15.1,14.4,13.6,70.8,296.8,7,296.8,5.6,1007.4,327.4,9.2
6069,13-06-2022,15,0,0,505.3,14.3,15.4,14.6,13.7,68.7,296,7.4,296,5.9,1007.6,302.6,9
6069,13-06-2022,16,0,0,485.5,14.4,15.9,14.6,13.7,65.2,291.4,7.3,291.4,5.9,1007.8,279.5,8.4
6069,13-06-2022,17,0,0,160.5,13,13.2,14.7,13.7,74,299.9,7,299.9,5.5,1007.9,72.5,8
6069,13-06-2022,18,0,0,241.9,13.4,13.8,14.7,13.7,68.7,287.1,6.3,287.1,4.8,1007.9,71.9,6.7
6069,13-06-2022,19,0,0,110.3,12.7,12.6,14.7,13.8,73.2,287,5.5,287,4.4,1008.2,-27.8,5.1
6069,13-06-2022,20,0,0,17.5,11.9,11.3,14.6,13.8,82.6,283.6,4.8,283.6,3.8,1008.4,-60.7,3.6
6069,13-06-2022,21,0,0,0.6,11.4,11,14.5,13.8,91.1,286.6,4.8,286.6,3.9,1008.6,-38.9,2.1
6069,13-06-2022,22,0,0,0,11.3,10.8,14.3,13.8,87.4,285.8,4.7,285.8,3.6,1008.6,-56.2,0.9
6069,13-06-2022,23,0,0,0,11.1,10.5,14.2,13.8,84.3,285,4.6,285,3.9,1008.6,-72.7,0
6069,14-06-2022,0,0,0,0,10.4,9.6,14.1,13.8,89.7,282.3,3.6,282.3,2.8,1008.6,-81,-0.8
6069,14-06-2022,1,0,0,0.1,10.5,9.8,14,13.8,92.9,272.2,3.2,272.2,2.4,1008.7,-46.9,-1.7
6069,14-06-2022,2,0,0,0,10.8,10.2,13.9,13.7,92.1,281.1,3.4,281.1,2.7,1008.7,-49.1,-2.2
6069,14-06-2022,3,0,0,7.3,11.2,10.7,13.7,13.7,89.6,284.6,3.8,284.6,3.1,1008.7,-23.9,-2.4
6069,14-06-2022,4,0,0,19.5,11.6,11.3,13.6,13.6,87.4,288.3,4.1,288.3,3.1,1008.8,-15.6,-2.4
6069,14-06-2022,5,0,0,26.2,11.9,11.6,13.6,13.6,88.6,283.1,3.7,283.1,2.9,1009,-5.4,-2.2
6069,14-06-2022,6,0,0,51.1,12,11.8,13.5,13.5,92.7,285.6,3.9,285.6,3.2,1009.3,15.3,-1.9
6069,14-06-2022,7,0,0,154.7,12.8,13,13.4,13.5,89.8,290.3,4.4,290.3,3.5,1009.7,81.9,-1.4
6069,14-06-2022,8,0,0,431.4,14.1,15.1,13.4,13.4,81.3,298.2,4.8,298.2,4,1010.1,247.2,-0.5
6069,14-06-2022,9,0,0,509.3,14.8,16.3,13.4,13.4,77.7,294.8,5.6,294.8,4.5,1010.4,314.3,1.2
6069,14-06-2022,10,0,0,756.6,15.6,17.5,13.5,13.4,72.7,297.6,6.4,297.6,5.1,1010.7,492.9,3.3
6069,14-06-2022,11,0,0,636.2,15.7,17.5,13.6,13.3,70.6,300.2,6.3,300.2,5,1010.9,410.1,5.9
6069,14-06-2022,12,0,0,551,15.9,17.6,13.8,13.3,68.8,294.2,5.9,294.2,4.7,1011.1,344.3,8.1
6069,14-06-2022,13,0,0,565.2,16,17.4,14,13.3,68.9,295.3,5.4,295.3,4.4,1011.1,350.6,9.4
6069,14-06-2022,14,0,0,472.7,16.2,17.6,14.1,13.3,69.2,299.5,5.3,299.5,4.3,1011,290.1,10
6069,14-06-2022,15,0,0,355.1,15.9,16.7,14.3,13.4,73.2,291.5,5.3,291.5,4.3,1011.1,210.1,10.5
6069,14-06-2022,16,0,0,303.9,15.6,16.6,14.4,13.4,75.2,286.6,5.5,286.6,4.3,1011,165.6,10.1
6069,14-06-2022,17,0,0,239.1,15.3,15.8,14.5,13.5,73.6,283.2,4.7,283.2,3.9,1010.7,108.9,9.5
6069,14-06-2022,18,0,0,202.3,15,15.4,14.5,13.5,70.6,276.8,4.8,276.8,3.8,1010.6,64.1,8.6
6069,14-06-2022,19,0,0,62.2,14.3,14.1,14.6,13.5,78.6,282,3.4,282,2.7,1010.6,-6.3,7.5
6069,14-06-2022,20,0,0,24,13.6,13.3,14.5,13.6,82.6,284.4,3.7,284.4,2.9,1010.8,-28,6.1
6069,14-06-2022,21,0,0,1.2,12.8,12.3,14.5,13.6,88.7,271.9,2.3,271.9,1.8,1010.8,-44.9,4.7
6069,14-06-2022,22,0,0,0,12.3,11.7,14.4,13.6,92.4,253.4,2.5,253.4,1.9,1010.6,-53.1,3.5
6069,14-06-2022,23,0,0,0,11.9,11.4,14.3,13.6,94.6,246.9,2.5,246.9,2,1010.6,-53.3,2.4
6069,15-06-2022,0,0,0,0,11.7,11.3,14.2,13.6,94.6,248,2.6,248,2.1,1010.7,-43.3,1.5
6069,15-06-2022,1,0,0,0,11.3,10.8,14.1,13.6,94.6,257.8,2.4,257.8,1.9,1010.7,-63,0.9
6069,15-06-2022,2,0,0,0,10.3,9.4,14,13.6,94.6,253,2.1,253,1.6,1010.4,-78.5,0.3
6069,15-06-2022,3,0,0,4.2,9.7,8.7,13.9,13.6,94.6,248.7,2,248.7,1.6,1010.2,-50.3,-0.6
6069,15-06-2022,4,0,0,32.4,9.4,8.6,13.8,13.6,94.6,213.3,1.3,213.3,1.1,1010.2,-7.7,-1.7
6069,15-06-2022,5,0,0,104.2,10.3,10.5,13.7,13.5,94.6,216.3,1.8,216.3,1.6,1010.2,37.9,-2.4
6069,15-06-2022,6,0,0,159.1,11.6,12.1,13.6,13.5,94.4,230.3,2.2,230.3,1.9,1010.4,66.3,-2
6069,15-06-2022,7,0,0,230.8,12.6,13.4,13.5,13.4,92.9,259.5,3.1,259.5,2.5,1010.5,124.1,-0.8
6069,15-06-2022,8,0,0,212,13.5,14.6,13.5,13.4,85.4,263.4,2.8,263.4,2.3,1010.8,114.4,0.7
6069,15-06-2022,9,0,0,572.2,14.8,16.6,13.6,13.4,72.1,270.9,3.2,270.9,2.5,1011.2,347.7,2.3
6069,15-06-2022,10,0,0,571.4,15.3,17.3,13.6,13.3,69.5,290.6,3.9,290.6,3.1,1011.4,351.9,4.3
6069,15-06-2022,11,0,0,624.8,15.4,17.6,13.7,13.3,68.9,297.3,4.8,297.3,3.8,1011.6,405.4,6.6
6069,15-06-2022,12,0,0,696.7,15.9,18.4,13.9,13.3,66.7,292.3,4.4,292.3,3.6,1011.5,445.3,8.8
6069,15-06-2022,13,0,0,528.7,16,17.8,14.1,13.3,66.7,302.4,4,302.4,3.3,1011.4,327.9,10.8
6069,15-06-2022,14,0,0,614.1,15.9,17.7,14.3,13.4,67.5,311.1,5,311.1,3.9,1011.7,389.2,11.9
6069,15-06-2022,15,0,0,553.3,15.7,17.5,14.5,13.4,66.4,307.1,4.9,307.1,4.1,1011.6,328.6,12
6069,15-06-2022,16,0,0,390.7,15.5,16.8,14.6,13.4,66.3,298.6,4.6,298.6,3.6,1011.4,208.8,11.9
6069,15-06-2022,17,0,0,380.9,15.4,16.6,14.7,13.5,69.1,299.8,4.4,299.8,3.5,1011.2,199,11.4
6069,15-06-2022,18,0,0,222.2,15,15.7,14.8,13.6,66.8,286.8,3.7,286.8,3,1011,52.2,10.4
6069,15-06-2022,19,0,0,108.7,14.2,14.1,14.8,13.6,70.4,288.5,3.3,288.5,2.7,1010.9,-23.4,9.1
6069,15-06-2022,20,0,0,29.4,13,12.3,14.8,13.7,80.4,285.8,2.8,285.8,2.3,1010.9,-73.7,7.1
6069,15-06-2022,21,0,0,2.5,11.8,10.5,14.7,13.7,90,268.4,1.9,268.4,1.4,1010.8,-88.7,4.9
6069,15-06-2022,22,0,0,0,11.1,9.9,14.6,13.7,92.1,256.6,2.2,256.6,1.5,1010.6,-86.8,2.9
6069,15-06-2022,23,0,0,0,10.6,9.6,14.5,13.8,93.8,247.9,2.5,247.9,1.8,1010.5,-86.4,1.3
6069,16-06-2022,0,0,0,0,10.5,9.7,14.3,13.8,94.3,251,2.8,251,2.1,1010.3,-78.3,-0.1
6069,16-06-2022,1,0,0,0,10.4,9.7,14.2,13.7,94.3,246.5,2.8,246.5,2.1,1009.9,-74.7,-1
6069,16-06-2022,2,0,0,0,10.4,9.6,14,13.7,94.3,250.7,3,250.7,2.2,1009.9,-79.6,-1.6
6069,16-06-2022,3,0,0,6.1,10.2,9.6,13.9,13.7,94.3,253.2,3.1,253.2,2.3,1009.9,-68.8,-2.1
6069,16-06-2022,4,0,0,48.9,10.2,9.7,13.8,13.6,94.3,256.5,3.2,256.5,2.4,1009.8,-47.7,-2.4
6069,16-06-2022,5,0,0,169.4,11.1,11.2,13.7,13.6,94.3,262,3.5,262,2.8,1010,10.9,-2.6
6069,16-06-2022,6,0,0,315.3,12.7,13,13.6,13.5,93.1,266.4,3.8,266.4,3,1010.2,116.3,-2.3
6069,16-06-2022,7,0,0,463.7,14.7,16,13.5,13.5,81.5,278.4,4.5,278.4,3.4,1010.6,231,-1.2
6069,16-06-2022,8,0,0,573.5,15.8,17.1,13.5,13.5,68.6,284.7,5.7,284.7,4.4,1010.6,316.9,0.7
6069,16-06-2022,9,0,0,699.1,16.6,18.2,13.6,13.4,64.2,293.2,6.5,293.2,5.4,1010.9,417.6,2.4
6069,16-06-2022,10,0,0,791.6,17.2,19,13.7,13.4,62,298.5,7,298.5,5.6,1011.2,495.8,4.3
6069,16-06-2022,11,0,0,849.3,17.7,19.6,13.8,13.4,59.4,306.9,6.8,306.9,5.4,1011.4,545.1,6.7
6069,16-06-2022,12,0,0,892.7,17.9,20,14,13.4,60.3,293,6.9,293,5.5,1011.7,580,9
6069,16-06-2022,13,0,0,865.7,18.3,20.6,14.2,13.4,56.9,293.3,6,293.3,4.9,1011.9,551.2,11.2
6069,16-06-2022,14,0,0,802.8,18.6,20.7,14.5,13.4,56.2,294.6,6.2,294.6,4.8,1012,494.3,13.1
6069,16-06-2022,15,0,0,700,18.7,20.6,14.7,13.5,56.4,293.2,5.6,293.2,4.5,1012.2,406.1,14.5
6069,16-06-2022,16,0,0,576.7,18.6,20.2,14.9,13.5,56.2,299.4,6.1,299.4,5,1012.4,305.3,14.8
6069,16-06-2022,17,0,0,448.5,18.1,19.2,15.1,13.6,55.8,298.5,5.9,298.5,4.9,1012.4,202.5,14.2
6069,16-06-2022,18,0,0,286.6,17.5,17.9,15.1,13.7,57.1,296.2,5.9,296.2,4.8,1012.6,77.4,12.7
6069,16-06-2022,19,0,0,127.2,16.5,16.4,15.2,13.7,61.7,297.5,4.2,297.5,3.3,1012.5,-31.9,10.7
6069,16-06-2022,20,0,0,41.1,15.1,14.4,15.1,13.8,70.7,288.9,3.9,288.9,3,1012.6,-73.9,8.5
6069,16-06-2022,21,0,0,3.7,13.9,12.7,15,13.8,80.5,282.6,3,282.6,2.3,1013,-92.8,6.4
6069,16-06-2022,22,0,0,0,12.8,11.6,14.9,13.9,89.8,274,2.6,274,1.8,1012.8,-88.4,4.4
6069,16-06-2022,23,0,0,0,12.1,11.2,14.8,13.9,92.8,263.7,2.9,263.7,2,1012.9,-90.4,2.7
6069,17-06-2022,0,0,0,0,11.8,10.9,14.6,13.9,94.1,253.1,2.4,253.1,1.7,1013,-87.2,1.5
6069,17-06-2022,1,0,0,0,11.4,10.2,14.5,13.9,94.1,242.8,2.1,242.8,1.6,1012.7,-68.7,0.5
6069,17-06-2022,2,0,0,0,11.1,10.1,14.3,13.8,94.1,239,1.5,239,1.3,1012.8,-52.2,-0.5
6069,17-06-2022,3,0,0,2.5,11.1,10.2,14.2,13.8,94.1,247,2.4,247,1.9,1012.8,-39.1,-1.2
6069,17-06-2022,4,0,0,28.8,11.3,10.6,14.1,13.8,94.1,245.4,2.2,245.4,1.6,1012.9,-14.5,-1.8
6069,17-06-2022,5,0,0,144.6,12.1,12.1,14,13.8,94.1,245.1,2.5,245.1,2.1,1013.2,12.6,-2
6069,17-06-2022,6,0,0,271.3,13.1,13.4,13.9,13.7,92.9,258,2.8,258,2.5,1013.7,87,-1.7
6069,17-06-2022,7,0,0,426.2,14.9,16.7,13.8,13.7,81,256.6,2.7,256.6,2.3,1013.8,206.1,-0.6
6069,17-06-2022,8,0,0,502.2,16.5,18.7,13.8,13.6,68.4,248.6,2.7,248.6,2.4,1013.8,273.3,1.3
6069,17-06-2022,9,0,0,466,17.7,19.8,13.9,13.6,64.3,250.2,2.7,250.2,2.3,1013.7,268.2,3.8
6069,17-06-2022,10,0,0,412.1,18.2,19.9,14.1,13.6,62.7,233.5,3.1,233.5,2.6,1013.4,233.7,6.5
6069,17-06-2022,11,0,0,310.7,18,18.9,14.2,13.5,61,233.7,3.4,233.7,2.9,1013.2,167.9,8.5
6069,17-06-2022,12,0,0,225,17.4,17.7,14.4,13.5,72.3,231.6,3.7,231.6,3.1,1013.3,121.4,9.1
6069,17-06-2022,13,0,0,268.3,17.3,18,14.5,13.6,74.5,232.9,3.1,232.9,2.7,1013.3,153.7,9
6069,17-06-2022,14,0.3,0,158.8,16.4,16.5,14.6,13.6,86.7,195.7,2.7,195.7,2.4,1013,97.3,9
6069,17-06-2022,15,0.2,0,145.6,15.9,15.9,14.7,13.6,91.7,175.3,3.9,175.3,3.2,1012.1,91.3,8.8
6069,17-06-2022,16,0.3,0,159.1,16.1,16.2,14.7,13.7,93,183.1,4.1,183.1,3.5,1011.5,101.6,8.4
6069,17-06-2022,17,0.2,0,104.7,16.3,16.2,14.8,13.7,92.5,180,4.5,180,3.8,1010.4,59,8.1
6069,17-06-2022,18,0.3,0,32.6,15.8,15.5,14.7,13.7,94.1,165.6,4.9,165.6,4.1,1009.1,8.3,7.8
6069,17-06-2022,19,0,0,23.7,15.7,15.4,14.8,13.8,94.4,166.2,4.6,166.2,3.7,1008.5,0,7.1
6069,17-06-2022,20,0,0,16.5,16,15.3,14.7,13.8,93.7,173.4,5.4,173.4,4.5,1007.6,-12.7,6.4
6069,17-06-2022,21,0,0,1.1,15.9,15.1,14.7,13.8,92.9,173.6,4.7,173.6,3.8,1006.9,-33.9,5.8
6069,17-06-2022,22,0,0,0.1,16.3,15.4,14.7,13.8,88.6,183.9,4,183.9,3.3,1006.4,-34.3,5.3
